,Continent,Country,State,City
6518,North America,United States,New Jersey,Livingston
6519,North America,United States,New Jersey,Livingston
6520,North America,United States,New Jersey,Leonia
6521,North America,United States,New Jersey,Leonia
6522,North America,United States,New Jersey,Leonia
6523,North America,United States,New Jersey,Leonardo
6524,North America,United States,New Jersey,Lambertville
6525,North America,United States,New Jersey,Lakewood
6526,North America,United States,New Jersey,Jersey City
6527,North America,United States,New Jersey,Jersey City
6528,North America,United States,New Jersey,Jersey City
6529,North America,United States,New Jersey,Jersey City
6530,North America,United States,New Jersey,Jersey City
6531,North America,United States,New Jersey,Jersey City
6532,North America,United States,New Jersey,Jersey City
6533,North America,United States,New Jersey,Jersey City
6534,North America,United States,New Jersey,Jersey City
6535,North America,United States,New Jersey,Jersey City
6536,North America,United States,New Jersey,Jersey City
6537,North America,United States,New Jersey,Jersey City
6538,North America,United States,New Jersey,Jersey City
6539,North America,United States,New Jersey,Jersey City
6540,North America,United States,New Jersey,Jersey City
6541,North America,United States,New Jersey,Jersey City
6542,North America,United States,New Jersey,Jersey City
6543,North America,United States,New Jersey,Jersey City
6544,North America,United States,New Jersey,Jersey City
6545,North America,United States,New Jersey,Jersey City
6546,North America,United States,New Jersey,Jefferson Village
6547,North America,United States,New Jersey,Island Heights
6548,North America,United States,New Jersey,Irvington
6549,North America,United States,New Jersey,Hopewell
6550,North America,United States,New Jersey,Hoboken
6551,North America,United States,New Jersey,Hoboken
6552,North America,United States,New Jersey,Hoboken
6553,North America,United States,New Jersey,Hoboken
6554,North America,United States,New Jersey,Hillside
6555,North America,United States,New Jersey,Highland Park
6556,North America,United States,New Jersey,Hasbrouck Heights
6557,North America,United States,New Jersey,Haddonfield
6558,North America,United States,New Jersey,Haddonfield
6559,North America,United States,New Jersey,Hackettstown
6560,North America,United States,New Jersey,Hackensack
6561,North America,United States,New Jersey,Hackensack
6562,North America,United States,New Jersey,Hackensack
6563,North America,United States,New Jersey,Hackensack
6564,North America,United States,New Jersey,Hackensack
6565,North America,United States,New Jersey,Glen Ridge
6566,North America,United States,New Jersey,Glen Ridge
6567,North America,United States,New Jersey,Freehold Township
6568,North America,United States,New Jersey,Fort Monmouth
6569,North America,United States,New Jersey,Florham Park
6570,North America,United States,New Jersey,Englewood
6571,North America,United States,New Jersey,Englewood
6572,North America,United States,New Jersey,Englewood
6573,North America,United States,New Jersey,Englewood
6574,North America,United States,New Jersey,Englewood
6575,North America,United States,New Jersey,Englewood
6576,North America,United States,New Jersey,Elizabeth
6577,North America,United States,New Jersey,Elizabeth
6578,North America,United States,New Jersey,Elizabeth
6579,North America,United States,New Jersey,Elizabeth
6580,North America,United States,New Jersey,Elizabeth
6581,North America,United States,New Jersey,Elizabeth
6582,North America,United States,New Jersey,Elizabeth
6583,North America,United States,New Jersey,East Orange
6584,North America,United States,New Jersey,East Orange
6585,North America,United States,New Jersey,East Orange
6586,North America,United States,New Jersey,East Orange
6587,North America,United States,New Jersey,East Orange
6588,North America,United States,New Jersey,Dover
6589,North America,United States,New Jersey,Cliffside Park
6590,North America,United States,New Jersey,Camden
6591,North America,United States,New Jersey,Camden
6592,North America,United States,New Jersey,Camden
6593,North America,United States,New Jersey,Camden
6594,North America,United States,New Jersey,Camden
6595,North America,United States,New Jersey,Camden
6596,North America,United States,New Jersey,Camden
6597,North America,United States,New Jersey,Camden
6598,North America,United States,New Jersey,Camden
6599,North America,United States,New Jersey,Burlington
6600,North America,United States,New Jersey,Bound Brook
6601,North America,United States,New Jersey,Bordentown City
6602,North America,United States,New Jersey,Bordentown
6603,North America,United States,New Jersey,Bordentown
6604,North America,United States,New Jersey,Bordentown
6605,North America,United States,New Jersey,Bergen Heights
6606,North America,United States,New Jersey,Belmar
6607,North America,United States,New Jersey,Belmar
6608,North America,United States,New Jersey,Beach Haven
6609,North America,United States,New Jersey,Bayonne
6610,North America,United States,New Jersey,Basking Ridge
6611,North America,United States,New Jersey,Avon-by-the-Sea
6612,North America,United States,New Jersey,Atlantic Highlands
6613,North America,United States,New Jersey,Atlantic City
6614,North America,United States,New Jersey,Atlantic City
6615,North America,United States,New Jersey,Atlantic City
6616,North America,United States,New Jersey,Atlantic City
6617,North America,United States,New Jersey,Asbury Park
6618,North America,United States,New Jersey,Asbury Park
6619,North America,United States,New Jersey,Arlington
6620,North America,United States,New Jersey,Arlington
6621,North America,United States,New Jersey,Allendale
6622,North America,United States,New Jersey,missing
6623,North America,United States,New Jersey,missing
6624,North America,United States,New Jersey,missing
6625,North America,United States,New Jersey,West Hoboken
6626,North America,United States,New Mexico,Zia Pueblo
6627,North America,United States,New Mexico,Wagonmound
6628,North America,United States,New Mexico,Verlarde
6629,North America,United States,New Mexico,Tucumcari
6630,North America,United States,New Mexico,Tesuque Pueblo
6631,North America,United States,New Mexico,Tesuque
6632,North America,United States,New Mexico,Tesuque
6633,North America,United States,New Mexico,Tesuque
6634,North America,United States,New Mexico,Tesuque
6635,North America,United States,New Mexico,Tesuque
6636,North America,United States,New Mexico,Taos
6637,North America,United States,New Mexico,Taos
6638,North America,United States,New Mexico,Taos
6639,North America,United States,New Mexico,Taos
6640,North America,United States,New Mexico,Taos
6641,North America,United States,New Mexico,Taos
6642,North America,United States,New Mexico,Taos
6643,North America,United States,New Mexico,Taos
6644,North America,United States,New Mexico,Taos
6645,North America,United States,New Mexico,Taos
6646,North America,United States,New Mexico,Taos
6647,North America,United States,New Mexico,Sweetwater
6648,North America,United States,New Mexico,Sante Fe
6649,North America,United States,New Mexico,Santa Fe
6650,North America,United States,New Mexico,Santa Fe
6651,North America,United States,New Mexico,Santa Fe
6652,North America,United States,New Mexico,Santa Fe
6653,North America,United States,New Mexico,Santa Fe
6654,North America,United States,New Mexico,Santa Fe
6655,North America,United States,New Mexico,Santa Fe
6656,North America,United States,New Mexico,Santa Fe
6657,North America,United States,New Mexico,Santa Fe
6658,North America,United States,New Mexico,Santa Fe
6659,North America,United States,New Mexico,Santa Fe
6660,North America,United States,New Mexico,Santa Fe
6661,North America,United States,New Mexico,Santa Fe
6662,North America,United States,New Mexico,Santa Fe
6663,North America,United States,New Mexico,Santa Fe
6664,North America,United States,New Mexico,Santa Fe
6665,North America,United States,New Mexico,Santa Fe
6666,North America,United States,New Mexico,Santa Fe
6667,North America,United States,New Mexico,Santa Fe
6668,North America,United States,New Mexico,Santa Fe
6669,North America,United States,New Mexico,Santa Fe
6670,North America,United States,New Mexico,Santa Fe
6671,North America,United States,New Mexico,Santa Fe
6672,North America,United States,New Mexico,Santa Fe
6673,North America,United States,New Mexico,Santa Fe
6674,North America,United States,New Mexico,Santa Cruz
6675,North America,United States,New Mexico,San Ildefonso Pueblo
6676,North America,United States,New Mexico,San Ildefonso Pueblo
6677,North America,United States,New Mexico,San Ildefonso Pueblo
6678,North America,United States,New Mexico,San Ildefonso Pueblo
6679,North America,United States,New Mexico,San Ildefonso Pueblo
6680,North America,United States,New Mexico,San Ildefonso Pueblo
6681,North America,United States,New Mexico,San Ildefonso Pueblo
6682,North America,United States,New Mexico,San Ildefonso Pueblo
6683,North America,United States,New Mexico,San Ildefonso Pueblo
6684,North America,United States,New Mexico,San Ildefonso Pueblo
6685,North America,United States,New Mexico,San Cristobal
6686,North America,United States,New Mexico,Roswell
6687,North America,United States,New Mexico,Roswell
6688,North America,United States,New Mexico,Roswell
6689,North America,United States,New Mexico,Roswell
6690,North America,United States,New Mexico,Roswell
6691,North America,United States,New Mexico,Roswell
6692,North America,United States,New Mexico,Raton
6693,North America,United States,New Mexico,Raton
6694,North America,United States,New Mexico,Ranchos de Taos
6695,North America,United States,New Mexico,Placitas
6696,North America,United States,New Mexico,Nageezi
6697,North America,United States,New Mexico,Nageezi
6698,North America,United States,New Mexico,Nageezi
6699,North America,United States,New Mexico,Monero
6700,North America,United States,New Mexico,Los Alamos
6701,North America,United States,New Mexico,Los Alamos
6702,North America,United States,New Mexico,Las Cruces
6703,North America,United States,New Mexico,Lake Valley
6704,North America,United States,New Mexico,La Cueva
6705,North America,United States,New Mexico,Jemez Pueblo
6706,North America,United States,New Mexico,Jemez Pueblo
6707,North America,United States,New Mexico,Hondo
6708,North America,United States,New Mexico,Hatch
6709,North America,United States,New Mexico,Gallup
6710,North America,United States,New Mexico,Gallup
6711,North America,United States,New Mexico,Gallegos Canyon
6712,North America,United States,New Mexico,Galisteo
6713,North America,United States,New Mexico,Galisteo
6714,North America,United States,New Mexico,Farmington
6715,North America,United States,New Mexico,Farmington
6716,North America,United States,New Mexico,EspaÃÂ±ola
6717,North America,United States,New Mexico,EspaÃÂ±ola
6718,North America,United States,New Mexico,EspaÃÂ±ola
6719,North America,United States,New Mexico,El Rito
6720,North America,United States,New Mexico,Dixon
6721,North America,United States,New Mexico,Dawson
6722,North America,United States,New Mexico,Cordova
6723,North America,United States,New Mexico,Cordova
6724,North America,United States,New Mexico,Cordova
6725,North America,United States,New Mexico,Cordova
6726,North America,United States,New Mexico,Cordova
6727,North America,United States,New Mexico,Cordova
6728,North America,United States,New Mexico,Cordova
6729,North America,United States,New Mexico,Cordova
6730,North America,United States,New Mexico,Cochiti Pueblo
6731,North America,United States,New Mexico,Cochiti Pueblo
6732,North America,United States,New Mexico,Cochiti Pueblo
6733,North America,United States,New Mexico,Cochiti Pueblo
6734,North America,United States,New Mexico,Cimarron
6735,North America,United States,New Mexico,Chamita
6736,North America,United States,New Mexico,CaÃÂ±on
6737,North America,United States,New Mexico,Carlsbad
6738,North America,United States,New Mexico,Burnham
6739,North America,United States,New Mexico,Blanco Canyon
6740,North America,United States,New Mexico,Artesia
6741,North America,United States,New Mexico,Apodaca
6742,North America,United States,New Mexico,Albuquerque
6743,North America,United States,New Mexico,Albuquerque
6744,North America,United States,New Mexico,Albuquerque
6745,North America,United States,New Mexico,Albuquerque
6746,North America,United States,New Mexico,Albuquerque
6747,North America,United States,New Mexico,Albuquerque
6748,North America,United States,New Mexico,Albuquerque
6749,North America,United States,New Mexico,Albuquerque
6750,North America,United States,New Mexico,Albuquerque
6751,North America,United States,New Mexico,Albuquerque
6752,North America,United States,New Mexico,Albuquerque
6753,North America,United States,New Mexico,Albuquerque
6754,North America,United States,New Mexico,Albuquerque
6755,North America,United States,New Mexico,Albuquerque
6756,North America,United States,New Mexico,Albuquerque
6757,North America,United States,New Mexico,Albuquerque
6758,North America,United States,New Mexico,Albuquerque
6759,North America,United States,New Mexico,Albuquerque
6760,North America,United States,New Mexico,Albuquerque
6761,North America,United States,New Mexico,Albuquerque
6762,North America,United States,New Mexico,Albuquerque
6763,North America,United States,New Mexico,Albuquerque
6764,North America,United States,New Mexico,Acoma
6765,North America,United States,New Mexico,Acoma
6766,North America,United States,New Mexico,missing
6767,North America,United States,New Mexico,missing
6768,North America,United States,New York,Zena
6769,North America,United States,New York,Yonkers
6770,North America,United States,New York,Yonkers
6771,North America,United States,New York,Yonkers
6772,North America,United States,New York,Yonkers
6773,North America,United States,New York,Yonkers
6774,North America,United States,New York,Yonkers
6775,North America,United States,New York,Yonkers
6776,North America,United States,New York,Yonkers
6777,North America,United States,New York,Yonkers
6778,North America,United States,New York,Yonkers
6779,North America,United States,New York,Yonkers
6780,North America,United States,New York,Yonkers
6781,North America,United States,New York,Yonkers
6782,North America,United States,New York,Yonkers
6783,North America,United States,New York,Woodstock
6784,North America,United States,New York,Woodstock
6785,North America,United States,New York,Woodstock
6786,North America,United States,New York,Woodstock
6787,North America,United States,New York,Woodstock
6788,North America,United States,New York,Woodstock
6789,North America,United States,New York,Woodstock
6790,North America,United States,New York,Woodstock
6791,North America,United States,New York,Woodstock
6792,North America,United States,New York,Woodstock
6793,North America,United States,New York,Woodstock
6794,North America,United States,New York,Woodstock
6795,North America,United States,New York,Woodstock
6796,North America,United States,New York,Woodstock
6797,North America,United States,New York,Woodstock
6798,North America,United States,New York,Woodstock
6799,North America,United States,New York,Woodstock
6800,North America,United States,New York,Woodhaven
6801,North America,United States,New York,Wilton
6802,North America,United States,New York,Willard
6803,North America,United States,New York,White Plains
6804,North America,United States,New York,White Plains
6805,North America,United States,New York,White Plains
6806,North America,United States,New York,White Plains
6807,North America,United States,New York,White Plains
6808,North America,United States,New York,White Plains
6809,North America,United States,New York,White Plains
6810,North America,United States,New York,White Plains
6811,North America,United States,New York,White Plains
6812,North America,United States,New York,Westport
6813,North America,United States,New York,Westhampton
6814,North America,United States,New York,West Seneca
6815,North America,United States,New York,West Point
6816,North America,United States,New York,West Point
6817,North America,United States,New York,West Point
6818,North America,United States,New York,West Point
6819,North America,United States,New York,West Point
6820,North America,United States,New York,West Nyack
6821,North America,United States,New York,West Nyack
6822,North America,United States,New York,West Nyack
6823,North America,United States,New York,West Nyack
6824,North America,United States,New York,Wayland
6825,North America,United States,New York,Waterville
6826,North America,United States,New York,Watertown
6827,North America,United States,New York,Waterloo
6828,North America,United States,New York,Warwick
6829,North America,United States,New York,Warwick
6830,North America,United States,New York,Warsaw
6831,North America,United States,New York,Walden
6832,North America,United States,New York,Valley Cottage
6833,North America,United States,New York,Valley Cottage
6834,North America,United States,New York,Valhalla
6835,North America,United States,New York,Valhalla
6836,North America,United States,New York,Utica
6837,North America,United States,New York,Utica
6838,North America,United States,New York,Utica
6839,North America,United States,New York,Utica
6840,North America,United States,New York,Utica
6841,North America,United States,New York,Utica
6842,North America,United States,New York,Utica
6843,North America,United States,New York,Unadilla
6844,North America,United States,New York,Tuxedo Park
6845,North America,United States,New York,Turners
6846,North America,United States,New York,Troy
6847,North America,United States,New York,Troy
6848,North America,United States,New York,Troy
6849,North America,United States,New York,Trenton Falls
6850,North America,United States,New York,Tompkinsville
6851,North America,United States,New York,Tarrytown Heights
6852,North America,United States,New York,Tarrytown
6853,North America,United States,New York,Tarrytown
6854,North America,United States,New York,Tappan
6855,North America,United States,New York,Tappan
6856,North America,United States,New York,Tappan
6857,North America,United States,New York,Syracuse
6858,North America,United States,New York,Syracuse
6859,North America,United States,New York,Syracuse
6860,North America,United States,New York,Syracuse
6861,North America,United States,New York,Syracuse
6862,North America,United States,New York,Syracuse
6863,North America,United States,New York,Syracuse
6864,North America,United States,New York,Syracuse
6865,North America,United States,New York,Syracuse
6866,North America,United States,New York,Syracuse
6867,North America,United States,New York,Syracuse
6868,North America,United States,New York,Syracuse
6869,North America,United States,New York,Syracuse
6870,North America,United States,New York,Syracuse
6871,North America,United States,New York,Suffern
6872,North America,United States,New York,Suffern
6873,North America,United States,New York,Stony Point
6874,North America,United States,New York,Staten Island
6875,North America,United States,New York,Stamford
6876,North America,United States,New York,Spuyten Duyvil
6877,North America,United States,New York,Spuyten Duyvil
6878,North America,United States,New York,Springville
6879,North America,United States,New York,Spencertown
6880,North America,United States,New York,Sparta
6881,North America,United States,New York,Southold
6882,North America,United States,New York,Southold
6883,North America,United States,New York,Southampton
6884,North America,United States,New York,Southampton
6885,North America,United States,New York,Southampton
6886,North America,United States,New York,Southampton
6887,North America,United States,New York,Southampton
6888,North America,United States,New York,Southampton
6889,North America,United States,New York,Southampton
6890,North America,United States,New York,Southampton
6891,North America,United States,New York,Southampton
6892,North America,United States,New York,Southampton
6893,North America,United States,New York,Southampton
6894,North America,United States,New York,Southampton
6895,North America,United States,New York,South Salem
6896,North America,United States,New York,South Nyack
6897,North America,United States,New York,South Granville
6898,North America,United States,New York,Smithtown
6899,North America,United States,New York,Silver Creek
6900,North America,United States,New York,Sidney
6901,North America,United States,New York,Shelter Island
6902,North America,United States,New York,Shelter Island
6903,North America,United States,New York,Shandaken
6904,North America,United States,New York,Shady
6905,North America,United States,New York,Setauket
6906,North America,United States,New York,Setauket
6907,North America,United States,New York,Seneca Falls
6908,North America,United States,New York,Seneca Falls
6909,North America,United States,New York,Seaford
6910,North America,United States,New York,Schenectady
6911,North America,United States,New York,Schenectady
6912,North America,United States,New York,Schenectady
6913,North America,United States,New York,Schenectady
6914,North America,United States,New York,Schenectady
6915,North America,United States,New York,Scarsdale
6916,North America,United States,New York,Saugerties
6917,North America,United States,New York,Saratoga Springs
6918,North America,United States,New York,Saratoga Springs
6919,North America,United States,New York,Saratoga
6920,North America,United States,New York,Saranac Lake
6921,North America,United States,New York,Sand Bank
6922,North America,United States,New York,Sag Harbor
6923,North America,United States,New York,Sag Harbor
6924,North America,United States,New York,Sag Harbor
6925,North America,United States,New York,Rye Brook
6926,North America,United States,New York,Rye
6927,North America,United States,New York,Rye
6928,North America,United States,New York,Rye
6929,North America,United States,New York,Rossville
6930,North America,United States,New York,Roslyn
6931,North America,United States,New York,Roslyn
6932,North America,United States,New York,Rondout
6933,North America,United States,New York,Rondout
6934,North America,United States,New York,Rome
6935,North America,United States,New York,Rock Hill
6936,North America,United States,New York,Rochester
6937,North America,United States,New York,Rochester
6938,North America,United States,New York,Rochester
6939,North America,United States,New York,Rochester
6940,North America,United States,New York,Rochester
6941,North America,United States,New York,Rochester
6942,North America,United States,New York,Rochester
6943,North America,United States,New York,Rochester
6944,North America,United States,New York,Rochester
6945,North America,United States,New York,Rochester
6946,North America,United States,New York,Rochester
6947,North America,United States,New York,Rochester
6948,North America,United States,New York,Rochester
6949,North America,United States,New York,Rochester
6950,North America,United States,New York,Rochester
6951,North America,United States,New York,Rochester
6952,North America,United States,New York,Rochester
6953,North America,United States,New York,Rochester
6954,North America,United States,New York,Rochester
6955,North America,United States,New York,Rochester
6956,North America,United States,New York,Rochester
6957,North America,United States,New York,Rochester
6958,North America,United States,New York,Rochester
6959,North America,United States,New York,Rochester
6960,North America,United States,New York,Rochester
6961,North America,United States,New York,Rochester
6962,North America,United States,New York,Rochester
6963,North America,United States,New York,Rochester
6964,North America,United States,New York,Rochester
6965,North America,United States,New York,Rochester
6966,North America,United States,New York,Rochester
6967,North America,United States,New York,Riverhead
6968,North America,United States,New York,Riverdale
6969,North America,United States,New York,Rhinebeck
6970,North America,United States,New York,Rhinebeck
6971,North America,United States,New York,Rhinebeck
6972,North America,United States,New York,Poughquag
6973,North America,United States,New York,Poughkeepsie
6974,North America,United States,New York,Poughkeepsie
6975,North America,United States,New York,Poughkeepsie
6976,North America,United States,New York,Poughkeepsie
6977,North America,United States,New York,Poughkeepsie
6978,North America,United States,New York,Poughkeepsie
6979,North America,United States,New York,Poughkeepsie
6980,North America,United States,New York,Poughkeepsie
6981,North America,United States,New York,Poughkeepsie
6982,North America,United States,New York,Poughkeepsie
6983,North America,United States,New York,Poughkeepsie
6984,North America,United States,New York,Port Washington
6985,North America,United States,New York,Port Washington
6986,North America,United States,New York,Port Jefferson
6987,North America,United States,New York,Port Chester
6988,North America,United States,New York,Port Chester
6989,North America,United States,New York,Pompey
6990,North America,United States,New York,Pleasantville
6991,North America,United States,New York,Plattsburgh
6992,North America,United States,New York,Plattsburgh
6993,North America,United States,New York,Plainview
6994,North America,United States,New York,Pittsford
6995,North America,United States,New York,Pine Hill
6996,North America,United States,New York,Piermont
6997,North America,United States,New York,Piermont
6998,North America,United States,New York,Philmont
6999,North America,United States,New York,Pelham Manor
7000,North America,United States,New York,Peekskill
7001,North America,United States,New York,Peekskill
7002,North America,United States,New York,Peekskill
7003,North America,United States,New York,Peconic
7004,North America,United States,New York,Peconic
7005,North America,United States,New York,Paris
7006,North America,United States,New York,Oyster Bay
7007,North America,United States,New York,Oxford
7008,North America,United States,New York,Owego
7009,North America,United States,New York,Oswego
7010,North America,United States,New York,Oswego
7011,North America,United States,New York,Ossining
7012,North America,United States,New York,Ossining
7013,North America,United States,New York,Ossining
7014,North America,United States,New York,Oneonta
7015,North America,United States,New York,Oneonta
7016,North America,United States,New York,Oneonta
7017,North America,United States,New York,Oneonta
7018,North America,United States,New York,Oneida
7019,North America,United States,New York,Oneida
7020,North America,United States,New York,Oneida
7021,North America,United States,New York,Oneida
7022,North America,United States,New York,Olean
7023,North America,United States,New York,Olean
7024,North America,United States,New York,Olcott
7025,North America,United States,New York,Ogdensburg
7026,North America,United States,New York,Ogdensburg
7027,North America,United States,New York,Oceanside
7028,North America,United States,New York,Nyack
7029,North America,United States,New York,Nyack
7030,North America,United States,New York,Nyack
7031,North America,United States,New York,Nyack
7032,North America,United States,New York,Nyack
7033,North America,United States,New York,Nyack
7034,North America,United States,New York,Nyack
7035,North America,United States,New York,Nyack
7036,North America,United States,New York,NY
7037,North America,United States,New York,Norwich
7038,North America,United States,New York,Northport
7039,North America,United States,New York,North Tonawanda
7040,North America,United States,New York,North Tonawanda
7041,North America,United States,New York,North Tarrytown
7042,North America,United States,New York,Niagara Falls
7043,North America,United States,New York,Niagara Falls
7044,North America,United States,New York,Niagara Falls
7045,North America,United States,New York,Niagara Falls
7046,North America,United States,New York,Niagara Falls
7047,North America,United States,New York,Niagara Falls
7048,North America,United States,New York,Niagara Falls
7049,North America,United States,New York,Niagara Falls
7050,North America,United States,New York,Niagara Falls
7051,North America,United States,New York,Niagara Falls
7052,North America,United States,New York,Newburgh
7053,North America,United States,New York,Newburgh
7054,North America,United States,New York,Newburgh
7055,North America,United States,New York,Newburgh
7056,North America,United States,New York,Newburgh
7057,North America,United States,New York,Newburgh
7058,North America,United States,New York,New York City
7059,North America,United States,New York,New York City
7060,North America,United States,New York,New York
7061,North America,United States,New York,New York
7062,North America,United States,New York,New York
7063,North America,United States,New York,New York
7064,North America,United States,New York,New York
7065,North America,United States,New York,New York
7066,North America,United States,New York,New York
7067,North America,United States,New York,New York
7068,North America,United States,New York,New York
7069,North America,United States,New York,New York
7070,North America,United States,New York,New York
7071,North America,United States,New York,New York
7072,North America,United States,New York,New York
7073,North America,United States,New York,New York
7074,North America,United States,New York,New York
7075,North America,United States,New York,New York
7076,North America,United States,New York,New York
7077,North America,United States,New York,New York
7078,North America,United States,New York,New York
7079,North America,United States,New York,New York
7080,North America,United States,New York,New York
7081,North America,United States,New York,New York
7082,North America,United States,New York,New York
7083,North America,United States,New York,New York
7084,North America,United States,New York,New York
7085,North America,United States,New York,New York
7086,North America,United States,New York,New York
7087,North America,United States,New York,New York
7088,North America,United States,New York,New York
7089,North America,United States,New York,New York
7090,North America,United States,New York,New York
7091,North America,United States,New York,New York
7092,North America,United States,New York,New York
7093,North America,United States,New York,New York
7094,North America,United States,New York,New York
7095,North America,United States,New York,New York
7096,North America,United States,New York,New York
7097,North America,United States,New York,New York
7098,North America,United States,New York,New York
7099,North America,United States,New York,New York
7100,North America,United States,New York,New York
7101,North America,United States,New York,New York
7102,North America,United States,New York,New York
7103,North America,United States,New York,New York
7104,North America,United States,New York,New York
7105,North America,United States,New York,New York
7106,North America,United States,New York,New York
7107,North America,United States,New York,New York
7108,North America,United States,New York,New York
7109,North America,United States,New York,New York
7110,North America,United States,New York,New York
7111,North America,United States,New York,New York
7112,North America,United States,New York,New York
7113,North America,United States,New York,New York
7114,North America,United States,New York,New York
7115,North America,United States,New York,New York
7116,North America,United States,New York,New York
7117,North America,United States,New York,New York
7118,North America,United States,New York,New York
7119,North America,United States,New York,New York
7120,North America,United States,New York,New York
7121,North America,United States,New York,New York
7122,North America,United States,New York,New York
7123,North America,United States,New York,New York
7124,North America,United States,New York,New York
7125,North America,United States,New York,New York
7126,North America,United States,New York,New York
7127,North America,United States,New York,New York
7128,North America,United States,New York,New York
7129,North America,United States,New York,New York
7130,North America,United States,New York,New York
7131,North America,United States,New York,New York
7132,North America,United States,New York,New York
7133,North America,United States,New York,New York
7134,North America,United States,New York,New York
7135,North America,United States,New York,New York
7136,North America,United States,New York,New York
7137,North America,United States,New York,New York
7138,North America,United States,New York,New York
7139,North America,United States,New York,New York
7140,North America,United States,New York,New York
7141,North America,United States,New York,New York
7142,North America,United States,New York,New York
7143,North America,United States,New York,New York
7144,North America,United States,New York,New York
7145,North America,United States,New York,New York
7146,North America,United States,New York,New York
7147,North America,United States,New York,New York
7148,North America,United States,New York,New York
7149,North America,United States,New York,New York
7150,North America,United States,New York,New York
7151,North America,United States,New York,New York
7152,North America,United States,New York,New York
7153,North America,United States,New York,New York
7154,North America,United States,New York,New York
7155,North America,United States,New York,New York
7156,North America,United States,New York,New York
7157,North America,United States,New York,New York
7158,North America,United States,New York,New York
7159,North America,United States,New York,New York
7160,North America,United States,New York,New York
7161,North America,United States,New York,New York
7162,North America,United States,New York,New York
7163,North America,United States,New York,New York
7164,North America,United States,New York,New York
7165,North America,United States,New York,New York
7166,North America,United States,New York,New York
7167,North America,United States,New York,New York
7168,North America,United States,New York,New York
7169,North America,United States,New York,New York
7170,North America,United States,New York,New York
7171,North America,United States,New York,New York
7172,North America,United States,New York,New York
7173,North America,United States,New York,New York
7174,North America,United States,New York,New York
7175,North America,United States,New York,New York
7176,North America,United States,New York,New York
7177,North America,United States,New York,New York
7178,North America,United States,New York,New York
7179,North America,United States,New York,New York
7180,North America,United States,New York,New York
7181,North America,United States,New York,New York
7182,North America,United States,New York,New York
7183,North America,United States,New York,New York
7184,North America,United States,New York,New York
7185,North America,United States,New York,New York
7186,North America,United States,New York,New York
7187,North America,United States,New York,New York
7188,North America,United States,New York,New York
7189,North America,United States,New York,New York
7190,North America,United States,New York,New York
7191,North America,United States,New York,New York
7192,North America,United States,New York,New York
7193,North America,United States,New York,New York
7194,North America,United States,New York,New York
7195,North America,United States,New York,New York
7196,North America,United States,New York,New York
7197,North America,United States,New York,New York
7198,North America,United States,New York,New York
7199,North America,United States,New York,New York
7200,North America,United States,New York,New York
7201,North America,United States,New York,New York
7202,North America,United States,New York,New York
7203,North America,United States,New York,New York
7204,North America,United States,New York,New York
7205,North America,United States,New York,New York
7206,North America,United States,New York,New York
7207,North America,United States,New York,New York
7208,North America,United States,New York,New York
7209,North America,United States,New York,New York
7210,North America,United States,New York,New York
7211,North America,United States,New York,New York
7212,North America,United States,New York,New York
7213,North America,United States,New York,New York
7214,North America,United States,New York,New York
7215,North America,United States,New York,New York
7216,North America,United States,New York,New York
7217,North America,United States,New York,New York
7218,North America,United States,New York,New York
7219,North America,United States,New York,New York
7220,North America,United States,New York,New York
7221,North America,United States,New York,New York
7222,North America,United States,New York,New York
7223,North America,United States,New York,New York
7224,North America,United States,New York,New York
7225,North America,United States,New York,New York
7226,North America,United States,New York,New York
7227,North America,United States,New York,New York
7228,North America,United States,New York,New York
7229,North America,United States,New York,New York
7230,North America,United States,New York,New York
7231,North America,United States,New York,New York
7232,North America,United States,New York,New York
7233,North America,United States,New York,New York
7234,North America,United States,New York,New York
7235,North America,United States,New York,New York
7236,North America,United States,New York,New York
7237,North America,United States,New York,New York
7238,North America,United States,New York,New York
7239,North America,United States,New York,New York
7240,North America,United States,New York,New York
7241,North America,United States,New York,New York
7242,North America,United States,New York,New York
7243,North America,United States,New York,New York
7244,North America,United States,New York,New York
7245,North America,United States,New York,New York
7246,North America,United States,New York,New York
7247,North America,United States,New York,New York
7248,North America,United States,New York,New York
7249,North America,United States,New York,New York
7250,North America,United States,New York,New York
7251,North America,United States,New York,New York
7252,North America,United States,New York,New York
7253,North America,United States,New York,New York
7254,North America,United States,New York,New York
7255,North America,United States,New York,New York
7256,North America,United States,New York,New York
7257,North America,United States,New York,New York
7258,North America,United States,New York,New York
7259,North America,United States,New York,New York
7260,North America,United States,New York,New York
7261,North America,United States,New York,New York
7262,North America,United States,New York,New York
7263,North America,United States,New York,New York
7264,North America,United States,New York,New York
7265,North America,United States,New York,New York
7266,North America,United States,New York,New York
7267,North America,United States,New York,New York
7268,North America,United States,New York,New York
7269,North America,United States,New York,New York
7270,North America,United States,New York,New York
7271,North America,United States,New York,New York
7272,North America,United States,New York,New York
7273,North America,United States,New York,New York
7274,North America,United States,New York,New York
7275,North America,United States,New York,New York
7276,North America,United States,New York,New York
7277,North America,United States,New York,New York
7278,North America,United States,New York,New York
7279,North America,United States,New York,New York
7280,North America,United States,New York,New York
7281,North America,United States,New York,New York
7282,North America,United States,New York,New York
7283,North America,United States,New York,New York
7284,North America,United States,New York,New York
